"39","On the Road with Joseph Smith: An Author’s Diary","<b>On the Road with Joseph Smith:<br>An Author’s Diary</b><br><br>by Richard Lyman Bushman<br><br>After living with Joseph Smith for seven years, biographer Richard Lyman Bushman went “on the road” for a year. After delivering the final proofs of his landmark study, <i>Joseph Smith: Rough Stone Rolling</i> to Knopf in July 2005, Bushman crisscrossed the country from coast to coast, delivering numerous addresses on Joseph Smith at scholarly conferences, academic symposia, and firesides. This startlingly candid memoir concludes eleven months later with an article written for Common-Place in August 2006.<br><br>Bushman confesses to hope and humility, an unexpected numbness when he expected moments of triumph, and genuine apprehension as he awaits reviews. He frets at the polarization that dismissed the book as either too hard on Joseph Smith or too easy. He yields to a very human compulsion to check sales figures on amazon.com, but partway through the process stepped back with the recognition, “The book seems to be cutting its own path now, just as [I] hoped.” <br><br>For readers coming to grips with the ongoing puzzle of the Prophet and the troublesome dimensions of their own faith, Richard Bushman, a temple sealer and stake patriarch but also a prize-winning scholar, openly but not insistently presents himself as a believer. “I believe enough to take Joseph Smith seriously,” he says. He draws comfort both from what he calls his “mantra” (“Today I will be a follower of Jesus Christ”) and also from ongoing engagement with the intellectual challenges of explaining Joseph Smith.<br><br><i>“The diary is possibly unparalleled—an author of a recent book candidly dissecting his experiences with both Mormon and non-Mormon audiences . . . certainly deserves wider distribution—in part because it shows a talented historian laying open his vulnerabilities, and also because it shows how much any historian lays on the line when he writes about Joseph Smith.”<br></i>—Dennis Lythgoe, <i>Deseret News</i><br><br><i>“By turns humorous and poignant, this behind-the-scenes look at Richard Bushman’s public and private ruminations about Joseph Smith reveals a great deal—not only about the inner life of one of our greatest scholars, but about Mormonism at the dawn of the 21st century.”<br></i>—Jana Riess, co-author of <i>Mormonism for Dummies</i><br><br>Paperback, 140 pages, ISBN 978-1-58958-102-9","bushman med.jpg","14.9500",NULL,NULL,NULL,"Biography","Bushman, Richard L."
"40","Discourses in Mormon Theology: Philosophical and Theological Pos","<b>Discourses in Mormon Theology:<br> Philosophical and Theological Possibilities</b><br><br>Edited by James M. McLachlan and Loyd Ericson<br><br>A mere two hundred years old, Mormonism is still in its infancy compared to other theological disciplines (Judaism, Catholicism, Buddhism, etc.). This volume will introduce its reader to the rich blend of theological viewpoints that exist within Mormonism. The essays break new ground in Mormon studies by exploring the vast expanse of philosophical territory left largely untouched by traditional approaches to Mormon theology. It presents philosophical and theological essays by many of the finest minds associated with Mormonism in an organized and easy-to-understand manner and provides the reader with a window into the fascinating diversity amongst Mormon philosophers. Open-minded students of pure religion will appreciate this volume’s thoughtful inquiries.<br><br>These essays were delivered at the first conference of the Society for Mormon Philosophy and Theology.<br><br>Paperback, 301 pages, ISBN: 978-1-58958-104-3","SMTP_cover med.jpg","24.9500",NULL,NULL,NULL,"Theology","McLachlan, James M. and Ericson,"
"41","Apocryphal Writings and the Latter-day Saints","<b>Apocryphal Writings and the Latter-day Saints</b><br><br>Edited by C. Wilfred Griggs<br>Religious Studies Center—Brigham Young University<br><br>This sought-after volume of essays takes an in-depth look at the apocrypha and how Latter-day Saints should approach it in their gospel study. With notable LDS authors such as Stephen E. Robinson, Joseph F. McConkie, and Robert L. Millet, this volume is an essential addition to any well-rounded Mormon studies library. Essays include: “Whose Apocrypha? Viewing Ancient Apocrypha from the Vantage of Events in the Present Dispensation,” “Lying for God: The Uses of Apocrypha,” and “The Nag Hammadi Library: A Mormon Perspective.”<br><br>333 pages<br><br>Paperback, ISBN 978-1-58958-089-3<br>Limited, Signed and Numbered Leather Edition, ISBN 978-1-58958-088-6, $159.95","Apocryphal_cover med.jpg","24.9500","2","Paperback","0.0000","Scripture","Griggs, C. Wilfred"
"41","Apocryphal Writings and the Latter-day Saints","<b>Apocryphal Writings and the Latter-day Saints</b><br><br>Edited by C. Wilfred Griggs<br>Religious Studies Center—Brigham Young University<br><br>This sought-after volume of essays takes an in-depth look at the apocrypha and how Latter-day Saints should approach it in their gospel study. With notable LDS authors such as Stephen E. Robinson, Joseph F. McConkie, and Robert L. Millet, this volume is an essential addition to any well-rounded Mormon studies library. Essays include: “Whose Apocrypha? Viewing Ancient Apocrypha from the Vantage of Events in the Present Dispensation,” “Lying for God: The Uses of Apocrypha,” and “The Nag Hammadi Library: A Mormon Perspective.”<br><br>333 pages<br><br>Paperback, ISBN 978-1-58958-089-3<br>Limited, Signed and Numbered Leather Edition, ISBN 978-1-58958-088-6, $159.95","Apocryphal_cover med.jpg","24.9500","3","Leather","135.0000","Scripture","Griggs, C. Wilfred"
"43","Second Witness: Volume 1, 1 Nephi","<b>Second Witness:<br>Analytical and Contextual Commentatry on the Book of Mormon</b><br><br>Volume 1, 1 Nephi<br><br>by Brant Gardner<br><br>Stop looking for the Book of Mormon in Mesoamerica and start looking for Mesoamerica in the Book of Mormon! Second Witness, a new six-volume series from Greg Kofford Books, takes a detailed, verse-by-verse look at the Book of Mormon. It marshals the best of modern scholarship and new insights into a consistent picture of the Book of Mormon as a historical document. Taking a faithful but scholarly approach to the text and reading it through the insights of linguistics, anthropology, and ethnohistory, the commentary approaches the text from a variety of perspectives: how it was created, how it relates to history and culture, and what religious insights it provides.<br><br>The commentary accepts the best modern scholarship, which focuses on a particular region of Mesoamerica as the most plausible location for the Book of Mormon’s setting. For the first time, that location—its peoples, cultures, and historical trends—are used as the backdrop for reading the text. The historical background is not presented as proof, but rather as an explanatory context.<br><br>The commentary does not forget Mormon’s purpose in writing. It discusses the doctrinal and theological aspects of the text and highlights the way in which Mormon created it to meet his goal of “convincing . . . the Jew and Gentile that Jesus is the Christ, the Eternal God.”<br><br><br><i>""Gardner not only provides a unique tool for understanding the Book of Mormon as an ancient document written by real, living prophets, but he sets a standard for Latter-day Saint thinking and writing about scripture, providing a model for all who follow. One can only hope that others who write about scripture will see what he has done and imitate it in their own way. . . . No other reference source will prove as thorough and valuable for serious readers of the Book of Mormon.""</i><br>-James E. Faulconer<br>Richard L. Evans Professor of Religious Understanding at Brigham Young University<br><br><br>About the author<br><br>Brant Gardner received an M.A. in anthropology from the State University of New York, Albany, emphasizing Mesoamerican ethnohistory. His research into the Mesoamerican setting of the Book of Mormon has led to publications in the FARMS Review of Books and the online Meridian magazine. He has made several presentations to the annual Foundation for Apologetic Information and Research conference and has also presented at the Book of Mormon Archaeological Forum, Sunstone, and other academic symposia.<br><br>442 pages, ISBN 978-1-58958-041-1","SecondWitness_vol1 med.jpg","39.9500",NULL,NULL,NULL,"Scripture","Gardner, Brant A."
"44","Second Witness: Volume 2, 2 Nephi–Jacob","<b>Second Witness:<br>Analytical and Contextual Commentatry on the Book of Mormon</b><br><br>Vol. 2, 2 Nephi–Jacob<br><br>by Brant Gardner<br><br>Stop looking for the Book of Mormon in Mesoamerica and start looking for Mesoamerica in the Book of Mormon! Second Witness, a new six-volume series from Greg Kofford Books, takes a detailed, verse-by-verse look at the Book of Mormon. It marshals the best of modern scholarship and new insights into a consistent picture of the Book of Mormon as a historical document. Taking a faithful but scholarly approach to the text and reading it through the insights of linguistics, anthropology, and ethnohistory, the commentary approaches the text from a variety of perspectives: how it was created, how it relates to history and culture, and what religious insights it provides.<br><br>The commentary accepts the best modern scholarship, which focuses on a particular region of Mesoamerica as the most plausible location for the Book of Mormon’s setting. For the first time, that location—its peoples, cultures, and historical trends—are used as the backdrop for reading the text. The historical background is not presented as proof, but rather as an explanatory context.<br><br>The commentary does not forget Mormon’s purpose in writing. It discusses the doctrinal and theological aspects of the text and highlights the way in which Mormon created it to meet his goal of “convincing . . . the Jew and Gentile that Jesus is the Christ, the Eternal God.”<br><br><br><i>""Gardner not only provides a unique tool for understanding the Book of Mormon as an ancient document written by real, living prophets, but he sets a standard for Latter-day Saint thinking and writing about scripture, providing a model for all who follow. One can only hope that others who write about scripture will see what he has done and imitate it in their own way. . . . No other reference source will prove as thorough and valuable for serious readers of the Book of Mormon.""</i><br>-James E. Faulconer<br>Richard L. Evans Professor of Religious Understanding at Brigham Young University<br><br><br>About the author<br><br>Brant Gardner received an M.A. in anthropology from the State University of New York, Albany, emphasizing Mesoamerican ethnohistory. His research into the Mesoamerican setting of the Book of Mormon has led to publications in the FARMS Review of Books and the online Meridian magazine. He has made several presentations to the annual Foundation for Apologetic Information and Research conference and has also presented at the Book of Mormon Archaeological Forum, Sunstone, and other academic symposia.<br><br>600 pages, ISBN 978-1-58958-042-8","SecondWitness_vol2 med.jpg","39.9500",NULL,NULL,NULL,"Scripture","Gardner, Brant A."
"45","Second Witness: Volume 3, Enos–Mosiah","<b>Second Witness:<br>Analytical and Contextual Commentatry on the Book of Mormon</b><br><br>Vol. 3, Enos–Mosiah<br><br>by Brant Gardner<br><br>Stop looking for the Book of Mormon in Mesoamerica and start looking for Mesoamerica in the Book of Mormon! Second Witness, a new six-volume series from Greg Kofford Books, takes a detailed, verse-by-verse look at the Book of Mormon. It marshals the best of modern scholarship and new insights into a consistent picture of the Book of Mormon as a historical document. Taking a faithful but scholarly approach to the text and reading it through the insights of linguistics, anthropology, and ethnohistory, the commentary approaches the text from a variety of perspectives: how it was created, how it relates to history and culture, and what religious insights it provides.<br><br>The commentary accepts the best modern scholarship, which focuses on a particular region of Mesoamerica as the most plausible location for the Book of Mormon’s setting. For the first time, that location—its peoples, cultures, and historical trends—are used as the backdrop for reading the text. The historical background is not presented as proof, but rather as an explanatory context.<br><br>The commentary does not forget Mormon’s purpose in writing. It discusses the doctrinal and theological aspects of the text and highlights the way in which Mormon created it to meet his goal of “convincing . . . the Jew and Gentile that Jesus is the Christ, the Eternal God.”<br><br><br><i>""Gardner not only provides a unique tool for understanding the Book of Mormon as an ancient document written by real, living prophets, but he sets a standard for Latter-day Saint thinking and writing about scripture, providing a model for all who follow. One can only hope that others who write about scripture will see what he has done and imitate it in their own way. . . . No other reference source will prove as thorough and valuable for serious readers of the Book of Mormon.""</i><br>-James E. Faulconer<br>Richard L. Evans Professor of Religious Understanding at Brigham Young University<br><br><br>About the author:<br>Brant Gardner received an M.A. in anthropology from the State University of New York, Albany, emphasizing Mesoamerican ethnohistory. His research into the Mesoamerican setting of the Book of Mormon has led to publications in the FARMS Review of Books and the online Meridian magazine. He has made several presentations to the annual Foundation for Apologetic Information and Research conference and has also presented at the Book of Mormon Archaeological Forum, Sunstone, and other academic symposia.<br><br>508 pages, ISBN 978-1-58958-043-5","SecondWitness_vol3 med.jpg","39.9500",NULL,NULL,NULL,"Scripture","Gardner, Brant A."
"46","Second Witness: Volume 4, Alma","<b>Second Witness:<br>Analytical and Contextual Commentatry on the Book of Mormon<br>Volume 4, Alma</b><br><br>by Brant Gardner<br><br>Stop looking for the Book of Mormon in Mesoamerica and start looking for Mesoamerica in the Book of Mormon! Second Witness, a new six-volume series from Greg Kofford Books, takes a detailed, verse-by-verse look at the Book of Mormon. It marshals the best of modern scholarship and new insights into a consistent picture of the Book of Mormon as a historical document. Taking a faithful but scholarly approach to the text and reading it through the insights of linguistics, anthropology, and ethnohistory, the commentary approaches the text from a variety of perspectives: how it was created, how it relates to history and culture, and what religious insights it provides.<br><br>The commentary accepts the best modern scholarship, which focuses on a particular region of Mesoamerica as the most plausible location for the Book of Mormon’s setting. For the first time, that location—its peoples, cultures, and historical trends—are used as the backdrop for reading the text. The historical background is not presented as proof, but rather as an explanatory context.<br><br>The commentary does not forget Mormon’s purpose in writing. It discusses the doctrinal and theological aspects of the text and highlights the way in which Mormon created it to meet his goal of “convincing . . . the Jew and Gentile that Jesus is the Christ, the Eternal God.”<br><br><br><i>""Gardner not only provides a unique tool for understanding the Book of Mormon as an ancient document written by real, living prophets, but he sets a standard for Latter-day Saint thinking and writing about scripture, providing a model for all who follow. One can only hope that others who write about scripture will see what he has done and imitate it in their own way. . . . No other reference source will prove as thorough and valuable for serious readers of the Book of Mormon.""</i><br>-James E. Faulconer<br>Richard L. Evans Professor of Religious Understanding at Brigham Young University<br><br><br>About the author:<br>Brant Gardner received an M.A. in anthropology from the State University of New York, Albany, emphasizing Mesoamerican ethnohistory. His research into the Mesoamerican setting of the Book of Mormon has led to publications in the FARMS Review of Books and the online Meridian magazine. He has made several presentations to the annual Foundation for Apologetic Information and Research conference and has also presented at the Book of Mormon Archaeological Forum, Sunstone, and other academic symposia.<br><br>790 pages, ISBN 978-1-58958-044-2","SecondWitness_vol4 med.jpg","49.9500",NULL,NULL,NULL,"Scripture","Gardner, Brant A."
"47","Second Witness: Volume 5, Helaman–3 Nephi","<b>Second Witness:<br>Analytical and Contextual Commentatry on the Book of Mormon<br>Volume 5, Helaman–3 Nephi</b><br><br>by Brant Gardner<br><br>Stop looking for the Book of Mormon in Mesoamerica and start looking for Mesoamerica in the Book of Mormon! Second Witness, a new six-volume series from Greg Kofford Books, takes a detailed, verse-by-verse look at the Book of Mormon. It marshals the best of modern scholarship and new insights into a consistent picture of the Book of Mormon as a historical document. Taking a faithful but scholarly approach to the text and reading it through the insights of linguistics, anthropology, and ethnohistory, the commentary approaches the text from a variety of perspectives: how it was created, how it relates to history and culture, and what religious insights it provides.<br><br>The commentary accepts the best modern scholarship, which focuses on a particular region of Mesoamerica as the most plausible location for the Book of Mormon’s setting. For the first time, that location—its peoples, cultures, and historical trends—are used as the backdrop for reading the text. The historical background is not presented as proof, but rather as an explanatory context.<br><br>The commentary does not forget Mormon’s purpose in writing. It discusses the doctrinal and theological aspects of the text and highlights the way in which Mormon created it to meet his goal of “convincing . . . the Jew and Gentile that Jesus is the Christ, the Eternal God.”<br><br><br><i>""Gardner not only provides a unique tool for understanding the Book of Mormon as an ancient document written by real, living prophets, but he sets a standard for Latter-day Saint thinking and writing about scripture, providing a model for all who follow. One can only hope that others who write about scripture will see what he has done and imitate it in their own way. . . . No other reference source will prove as thorough and valuable for serious readers of the Book of Mormon.""</i><br>-James E. Faulconer<br>Richard L. Evans Professor of Religious Understanding at Brigham Young University<br><br><br>About the author:<br>Brant Gardner received an M.A. in anthropology from the State University of New York, Albany, emphasizing Mesoamerican ethnohistory. His research into the Mesoamerican setting of the Book of Mormon has led to publications in the FARMS Review of Books and the online Meridian magazine. He has made several presentations to the annual Foundation for Apologetic Information and Research conference and has also presented at the Book of Mormon Archaeological Forum, Sunstone, and other academic symposia.<br><br>622 pages, ISBN 978-1-58958-045-9","SecondWitness_vol5 med.jpg","39.9500",NULL,NULL,NULL,"Scripture","Gardner, Brant A."
"48","Second Witness: Volume 6, 4 Nephi–Moroni","<b>Second Witness:<br>Analytical and Contextual Commentatry on the Book of Mormon<br>Volume 6, 4 Nephi–Moroni</b><br><br>by Brant Gardner<br><br>Stop looking for the Book of Mormon in Mesoamerica and start looking for Mesoamerica in the Book of Mormon! Second Witness, a new six-volume series from Greg Kofford Books, takes a detailed, verse-by-verse look at the Book of Mormon. It marshals the best of modern scholarship and new insights into a consistent picture of the Book of Mormon as a historical document. Taking a faithful but scholarly approach to the text and reading it through the insights of linguistics, anthropology, and ethnohistory, the commentary approaches the text from a variety of perspectives: how it was created, how it relates to history and culture, and what religious insights it provides.<br><br>The commentary accepts the best modern scholarship, which focuses on a particular region of Mesoamerica as the most plausible location for the Book of Mormon’s setting. For the first time, that location—its peoples, cultures, and historical trends—are used as the backdrop for reading the text. The historical background is not presented as proof, but rather as an explanatory context.<br><br>The commentary does not forget Mormon’s purpose in writing. It discusses the doctrinal and theological aspects of the text and highlights the way in which Mormon created it to meet his goal of “convincing . . . the Jew and Gentile that Jesus is the Christ, the Eternal God.”<br><br><br><i>""Gardner not only provides a unique tool for understanding the Book of Mormon as an ancient document written by real, living prophets, but he sets a standard for Latter-day Saint thinking and writing about scripture, providing a model for all who follow. One can only hope that others who write about scripture will see what he has done and imitate it in their own way. . . . No other reference source will prove as thorough and valuable for serious readers of the Book of Mormon.""</i><br>-James E. Faulconer<br>Richard L. Evans Professor of Religious Understanding at Brigham Young University<br><br><br>About the author:<br>Brant Gardner received an M.A. in anthropology from the State University of New York, Albany, emphasizing Mesoamerican ethnohistory. His research into the Mesoamerican setting of the Book of Mormon has led to publications in the FARMS Review of Books and the online Meridian magazine. He has made several presentations to the annual Foundation for Apologetic Information and Research conference and has also presented at the Book of Mormon Archaeological Forum, Sunstone, and other academic symposia.<br><br>496 pages, ISBN 978-1-58958-046-6","SecondWitness_vol6 med.jpg","39.9500",NULL,NULL,NULL,"Scripture","Gardner, Brant A."
"49","Second Witness: Six-volume set","<b>Second Witness:<br>Analytical and Contextual Commentatry on the Book of Mormon</b><br><br>Six-volume set<br><br>by Brant Gardner<br><br>Stop looking for the Book of Mormon in Mesoamerica and start looking for Mesoamerica in the Book of Mormon! Second Witness, a new six-volume series from Greg Kofford Books, takes a detailed, verse-by-verse look at the Book of Mormon. It marshals the best of modern scholarship and new insights into a consistent picture of the Book of Mormon as a historical document. Taking a faithful but scholarly approach to the text and reading it through the insights of linguistics, anthropology, and ethnohistory, the commentary approaches the text from a variety of perspectives: how it was created, how it relates to history and culture, and what religious insights it provides.<br><br>The commentary accepts the best modern scholarship, which focuses on a particular region of Mesoamerica as the most plausible location for the Book of Mormon’s setting. For the first time, that location—its peoples, cultures, and historical trends—are used as the backdrop for reading the text. The historical background is not presented as proof, but rather as an explanatory context.<br><br>The commentary does not forget Mormon’s purpose in writing. It discusses the doctrinal and theological aspects of the text and highlights the way in which Mormon created it to meet his goal of “convincing . . . the Jew and Gentile that Jesus is the Christ, the Eternal God.”<br><br><br><i>""Gardner not only provides a unique tool for understanding the Book of Mormon as an ancient document written by real, living prophets, but he sets a standard for Latter-day Saint thinking and writing about scripture, providing a model for all who follow. One can only hope that others who write about scripture will see what he has done and imitate it in their own way. . . . No other reference source will prove as thorough and valuable for serious readers of the Book of Mormon.""</i><br>-James E. Faulconer<br>Richard L. Evans Professor of Religious Understanding at Brigham Young University<br><br><br>About the author<br><br>Brant Gardner received an M.A. in anthropology from the State University of New York, Albany, emphasizing Mesoamerican ethnohistory. His research into the Mesoamerican setting of the Book of Mormon has led to publications in the FARMS Review of Books and the online Meridian magazine. He has made several presentations to the annual Foundation for Apologetic Information and Research conference and has also presented at the Book of Mormon Archaeological Forum, Sunstone, and other academic symposia.<br><br>ISBN 978-1-58958-047-3, $225.00","SecondWitness_vol1 med.jpg","225.0000",NULL,NULL,NULL,"Scripture","Gardner, Brant A."
"50","Mormonism and Evolution: The Authoritative LDS Statements","<b>Mormonism and Evolution:<br> The Authoritative LDS Statements</b><br><br>Edited by William E. Evenson and Duane E. Jeffrey<br><br>The Church of Jesus Christ of Latter-day Saints (the Mormon Church) has generally been viewed by the public as anti-evolutionary in its doctrine and teachings. But official statements on the subject by the Church’s highest governing quorum and/or president have been considerably more open and diverse than is popularly believed.<br><br>This book compiles in full all known authoritative statements (either authored or formally approved for publication) by the Church’s highest leaders on the topics of evolution and the origin of human beings. The editors provide historical context for these statements that allows the reader to see what stimulated the issuing of each particular document and how they stand in relation to one another. <br><br>About the editors:<br>-William Evenson is a physics professor at Utah Valley University. Previously, his thirty-four year tenure at Brigham Young University included service as dean of the College of Physical and Mathematical Sciences. <br>-Duane E. Jeffery is a professor of integrative biology at Brigham Young University. <br><br>Paperback, 120 pages, ISBN 978-1-58958-093-0","evolution med.jpg","15.9500",NULL,NULL,NULL,"Contemporary Issues","Evenson, William E. and Jeffery,"
"51","Hugh Nibley: A Consecrated Life (hardcover)","<b>Hugh Nibley:<br> A Consecrated Life</b><br><br>The Authorized Biography by Boyd Jay Petersen<br><br><i>Winner of the Mormon History Association’s Best Biography Award</i><br><br>As one of the LDS Church’s most widely recognized scholars, Hugh Nibley is both an icon and an enigma. Through complete access to Nibley’s correspondence, journals, notes, and papers, Petersen has painted a portrait that reveals the man behind the legend.<br><br>Starting with a foreword written by Zina Nibley Petersen and finishing with appendices that include some of the best of Nibley’s personal correspondence, the biography reveals aspects of the tapestry of the life of one who has truly consecrated his life to the service of the Lord.<br><br><i>“Hugh Nibley is generally touted as one of Mormonism’s greatest minds and perhaps its most prolific scholarly apologist. Just as hefty as some of Nibley’s largest tomes, this authorized biography is delightfully accessible and full of the scholar’s delicious wordplay and wit, not to mention some astonishing war stories and insights into Nibley’s phenomenal acquisition of languages. Introduced by a personable foreword from the author’s wife (who is Nibley’s daughter), the book is written with enthusiasm, respect and insight. . . . On the whole, Petersen is a careful scholar who provides helpful historical context. . . . This project is far from hagiography. It fills an important gap in LDS history and will appeal to a wide Mormon audience.”</i><br>—Publishers Weekly <br><br><i>“Well written and thoroughly researched, Petersen’s biography is a must-have for anyone struggling to reconcile faith and reason.” </i><br>—Greg Taggart, Association for Mormon Letters<br><br>Hardcover, 447 pages, ISBN 978-1-58958-019-0<br>Signed, Numbered, and Limited Leather, ISBN 978-1-58958-020-6, $159.95","hugh nibley med.jpg","32.9500","1","Hardcover","0.0000","Biography","Petersen, Boyd Jay"
"51","Hugh Nibley: A Consecrated Life (hardcover)","<b>Hugh Nibley:<br> A Consecrated Life</b><br><br>The Authorized Biography by Boyd Jay Petersen<br><br><i>Winner of the Mormon History Association’s Best Biography Award</i><br><br>As one of the LDS Church’s most widely recognized scholars, Hugh Nibley is both an icon and an enigma. Through complete access to Nibley’s correspondence, journals, notes, and papers, Petersen has painted a portrait that reveals the man behind the legend.<br><br>Starting with a foreword written by Zina Nibley Petersen and finishing with appendices that include some of the best of Nibley’s personal correspondence, the biography reveals aspects of the tapestry of the life of one who has truly consecrated his life to the service of the Lord.<br><br><i>“Hugh Nibley is generally touted as one of Mormonism’s greatest minds and perhaps its most prolific scholarly apologist. Just as hefty as some of Nibley’s largest tomes, this authorized biography is delightfully accessible and full of the scholar’s delicious wordplay and wit, not to mention some astonishing war stories and insights into Nibley’s phenomenal acquisition of languages. Introduced by a personable foreword from the author’s wife (who is Nibley’s daughter), the book is written with enthusiasm, respect and insight. . . . On the whole, Petersen is a careful scholar who provides helpful historical context. . . . This project is far from hagiography. It fills an important gap in LDS history and will appeal to a wide Mormon audience.”</i><br>—Publishers Weekly <br><br><i>“Well written and thoroughly researched, Petersen’s biography is a must-have for anyone struggling to reconcile faith and reason.” </i><br>—Greg Taggart, Association for Mormon Letters<br><br>Hardcover, 447 pages, ISBN 978-1-58958-019-0<br>Signed, Numbered, and Limited Leather, ISBN 978-1-58958-020-6, $159.95","hugh nibley med.jpg","32.9500","3","Leather","123.0000","Biography","Petersen, Boyd Jay"
"52","Exploring Mormon Thought: Volume 3, Of God and Gods","<b>Exploring Mormon Thought<br>Volume 3: Of God and Gods </b><br><br>by Blake T. Ostler<br><br>In his long-anticipated third volume, Of God and Gods, Blake Ostler steps through the common complaint that Mormons aren’t Christians because they believe in three separate individuals in the Godhead as well as the deification of human beings. He demonstrates the clear biblical understanding, both in the precursors of the Old Testament and the New, that Jesus and God the Father were not one in some incomprehensible “substance” while separate in person, but were actually distinct individuals. What made them one was their indwelling love. It is that loving unity into which they invite human beings.<br><br>In language and thought accessible to the lay reader but simultaneously rigorous and scholarly, Ostler analyzes and responds to the arguments of contemporary international theologians, reconstructs and interprets Joseph Smith’s important King Follett Discourse and Sermon in the Grove just before the Mormon prophet’s death, and argues persuasively for the Mormon doctrine of “robust deification.”<br><br>Praise for the <i>Exploring Mormon Thought</i> series:<br><br><i>“These books are the most important works on Mormon theology ever written. There is nothing currently available that is even close to the rigor and sophistication of these volumes. B. H. Roberts and John A. Widtsoe may have had interesting insights in the early part of the twentieth century, but they had neither the temperament nor the training to give a rigorous defense of their views in dialogue with a wider stream of Christian theology. Sterling McMurrin and Truman Madsen had the capacity to engage Mormon theology at this level, but neither one did.”</i><br>-Farms Review<br>Neal A. Maxwell Institute<br>Brigham Young University<br><br><br>Hardcover, 483 pages, ISBN 978-1-58958-107-4","ostler v3 med.jpg","34.9500",NULL,NULL,NULL,"Theology","Ostler, Blake T."
"53","Exploring Mormon Thought: Volume 2, The Problems of Theism and t","<b>Exploring Mormon Thought<br>Volume 2: The Problems of Theism and the Love of God</b><br><br>by Blake T. Ostler<br><br>In volume 2 of the series, <i>Exploring Mormon Thought: The Problems of Theism and the Love of God</i>, Blake Ostler explores  issues related to soteriology, or the theory of salvation. He argues that the commitment that God loves us and respects our dignity as persons entails that God must leave us free to choose whether to have a saving relationship with him. He explores the ""logic of love"" and argues that the LDS doctrine of a ""war in heaven"" embodies the commitment that God leaves us free to choose whether to enter into relationship with God. He explores the nature of inter-personal prayer and the contributions of LDS beliefs to a robust prayer dialogue. He offers a view consistent with LDS commitments that makes sense out of asking God to assist others, to alter the natural environment and to grow in relationship with God. <br><br>	He then turns to the concept of grace and argues that the traditional views lead to insurmountable problems. He argues that though God does not owe any obligation to us to give us grace, God does so out of love. However, because divinity arises from loving relationships, he argues that God could not fail to give sufficient grace to all persons and remain a loving God.<br><br>Praise for the <i>Exploring Mormon Thought</i> series:<br><br><i>“These books are the most important works on Mormon theology ever written. There is nothing currently available that is even close to the rigor and sophistication of these volumes. B. H. Roberts and John A. Widtsoe may have had interesting insights in the early part of the twentieth century, but they had neither the temperament nor the training to give a rigorous defense of their views in dialogue with a wider stream of Christian theology. Sterling McMurrin and Truman Madsen had the capacity to engage Mormon theology at this level, but neither one did.”</i><br>-Farms Review<br>Neal A. Maxwell Institute<br>Brigham Young University<br><br><br>Hardcover, 503 pages, ISBN 978-1-58958-095-4","ostler v2 med.jpg","34.9500",NULL,NULL,NULL,"Theology","Ostler, Blake T."
"54","Exploring Mormon Thought: Volume 1, The Attributes of God","<b>Exploring Mormon Thought<br>Volume 1: The Attributes of God </b><br><br>by Blake T. Ostler<br><br>In this first volume Blake T. Ostler explores Christian and Mormon notions about God. Written for both Mormons and non-Mormons interested in the relationship between Mormonism and classical theism, his path-breaking <i>Exploring Mormon Thought: The Attributes of God</i> is a critique of classical theism regarding some of the central concepts that have formed the Christian understanding of God. He deals with questions of traditional philosophical theology including free will and foreknowledge, the nature of God and Christology. The approach to these questions is from the analytic philosophical tradition and includes detailed arguments relating to the coherence of Christian belief, scripture and practice. However he recognizes that religious faith is far more a product of intimacy with the divine than of ultimacy of reason, more a product of relationships than of logical necessities.<br><br>He provides an overview of the most influential Christian notions of deity, exploring themes and resources within this discourse that might be helpful to Latter-day Saint explorations. Also highlighted are various perspectives within Mormonism itself including a detailed analysis of Joseph Smith's Lectures on Faith and discussion of the thought of Orson and Parley Pratt, B. H. Roberts and John Widstoe. Earlier Mormon thought is demonstrated to have included a concept of God as a being in process. He suggests areas in which Mormon approaches to questions about free agency and God's omnipotence might suggest resolutions to some of the difficult issues that have troubled theologians and philosophers for centuries. For the first time ever Ostler formulates a systematic Mormon Christology.<br><br>Praise for the <i>Exploring Mormon Thought</i> series:<br><br><i>“These books are the most important works on Mormon theology ever written. There is nothing currently available that is even close to the rigor and sophistication of these volumes. B. H. Roberts and John A. Widtsoe may have had interesting insights in the early part of the twentieth century, but they had neither the temperament nor the training to give a rigorous defense of their views in dialogue with a wider stream of Christian theology. Sterling McMurrin and Truman Madsen had the capacity to engage Mormon theology at this level, but neither one did.”</i><br>-Farms Review<br>Neal A. Maxwell Institute<br>Brigham Young University<br><br><br>Hardcover, 526 pages, ISBN 978-1-58958-003-9","ostler v1 med.jpg","29.9500",NULL,NULL,NULL,"Theology","Ostler, Blake T."
